Universe,Ticker,Signals,Rank1_Actionable,Rank2_Watchlist,Rank3_Downgraded,Rank4_Rejected,Avg_Score,Avg_Fwd_21D_Return_Pct,Avg_Fwd_63D_Return_Pct,MarketCap,Sector,Industry
NASDAQ_Technology_Top200_ByMarketCap,LRCX,38,29,8,1,0,92.28947368421052,4.014697157856578,12.770298099516811,461598261810.0,Technology,Industrial Machinery/Components
NASDAQ_Technology_Top200_ByMarketCap,ARM,2,1,1,0,0,82.0,-13.81466161565265,-14.226357904719576,380240144302.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,KLAC,44,26,18,0,0,88.52272727272727,2.9554678755550623,11.262364386279351,313937121219.0,Technology,Electronic Components
NASDAQ_Technology_Top200_ByMarketCap,SNDK,0,,,,,,,,285662921836.0,Technology,Electronic Components
NASDAQ_Technology_Top200_ByMarketCap,TXN,21,11,10,0,0,85.33333333333333,-0.7364877448696258,0.37145331867208276,276963988621.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,PLTR,22,13,8,1,0,89.27272727272727,9.500783636874635,30.035221802670694,274922299135.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,MRVL,34,18,14,2,0,88.23529411764706,1.6477965128828138,7.390727284379385,237425181480.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,PANW,42,24,17,1,0,88.16666666666667,1.042363969620472,4.652244448508655,234752600000.0,Technology,Computer peripheral equipment
NASDAQ_Technology_Top200_ByMarketCap,STX,37,25,10,2,0,89.64864864864865,4.6305428248996305,18.983552323137378,226090092634.0,Technology,Electronic Components
NASDAQ_Technology_Top200_ByMarketCap,WDC,29,21,5,3,0,91.37931034482759,4.542513810819059,22.167913477657585,222295846746.0,Technology,Electronic Components
NASDAQ_Technology_Top200_ByMarketCap,QCOM,26,18,8,0,0,92.11538461538461,1.0468573551649358,1.2790001265506485,207738130000.0,Technology,Radio And Television Broadcasting And Communications Equipment
NASDAQ_Technology_Top200_ByMarketCap,ADI,30,15,15,0,0,86.1,0.5552077925433007,3.1949210668972983,201001337926.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,CRWD,31,20,11,0,0,90.0,4.409754230454844,8.162840759522703,172759142269.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,APP,23,15,6,2,0,88.82608695652173,8.398386662245894,34.4395579615118,155750182500.0,Technology,Computer Software: Programming Data Processing
NASDAQ_Technology_Top200_ByMarketCap,SHOP,36,22,12,2,0,88.08333333333333,0.012818722707966381,0.5245428605803345,144068269760.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,PDD,28,18,8,2,0,88.57142857142857,5.200360510879561,14.026048186761907,108811542538.0,Technology,EDP Services
NASDAQ_Technology_Top200_ByMarketCap,FTNT,30,20,7,3,0,90.86666666666666,1.6105306138004702,5.15365086677816,107677334025.0,Technology,Computer peripheral equipment
NASDAQ_Technology_Top200_ByMarketCap,CDNS,37,25,11,1,0,90.91891891891892,1.1514433400266395,3.6709212181578246,104226729160.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,SNPS,34,21,12,1,0,87.67647058823529,1.211170538897744,5.0632592790981965,90437599991.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,DDOG,20,10,9,1,0,84.85,-3.019314087498309,-5.972103341342682,79233178470.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,ADBE,22,16,6,0,0,91.22727272727273,3.4637733881768638,4.030502707665952,79191937500.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,DASH,22,17,3,2,0,92.5,3.747508645631089,9.40120924391317,78477299019.0,Technology,EDP Services
NASDAQ_Technology_Top200_ByMarketCap,NTES,26,13,12,1,0,87.88461538461539,0.8526108418128426,1.211615729420769,75755377985.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,NXPI,25,15,7,3,0,88.68,-0.986649711903975,1.8197808637515664,74699880499.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,INTU,30,23,7,0,0,91.93333333333334,2.488408938112056,7.341320308171189,72970097805.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,MPWR,35,24,10,1,0,89.68571428571428,2.3541666358160125,9.326718626167745,70565419000.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,ALAB,2,0,2,0,0,71.5,-16.0436352635197,-7.314399147077298,69272804467.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,NBIS,2,0,2,0,0,78.5,3.5139615507877697,82.41558658280886,66192528667.0,Technology,Computer Software: Programming Data Processing
NASDAQ_Technology_Top200_ByMarketCap,CRWV,0,,,,,,,,56270125486.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,FLEX,43,32,10,1,0,91.69767441860465,2.321997648874535,9.568714726594306,55685780517.0,Technology,Electrical Products
NASDAQ_Technology_Top200_ByMarketCap,CRDO,18,8,8,2,0,85.5,11.537015322134096,34.83785615307004,50475837431.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,MCHP,27,14,12,1,0,87.22222222222223,-2.563389191664887,1.4770179573894937,50353744412.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,GFS,7,3,3,1,0,87.71428571428571,5.587835882620028,21.090060132512786,46844768783.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,ON,28,19,8,1,0,89.96428571428571,1.7101415741112704,8.780054741651407,45111976316.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,ADSK,28,15,13,0,0,87.75,-1.274300485420939,-1.4519685254104784,40919230000.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,CBRS,0,,,,,,,,39957178637.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,ERIC,23,11,12,0,0,85.04347826086956,1.2341358688855566,6.480542334796629,37607428604.0,Technology,Radio And Television Broadcasting And Communications Equipment
NASDAQ_Technology_Top200_ByMarketCap,BIDU,10,6,3,1,0,87.4,8.374380543918276,17.631405393298074,36890193289.0,Technology,Computer Software: Programming Data Processing
NASDAQ_Technology_Top200_ByMarketCap,MSTR,24,7,16,1,0,80.91666666666667,0.914150943895358,14.688094171428574,33972311577.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,ROP,24,10,14,0,0,82.66666666666667,-0.12045313914310474,-0.11451205870641849,33475297154.0,Technology,Computer Software: Programming Data Processing
NASDAQ_Technology_Top200_ByMarketCap,TSEM,38,30,7,1,0,90.71052631578948,2.8150049507384303,8.841764576516862,31486057122.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,NTAP,31,19,12,0,0,88.58064516129032,1.8346843482234394,6.201695721938046,30686938166.0,Technology,Electronic Components
NASDAQ_Technology_Top200_ByMarketCap,WDAY,27,12,14,1,0,84.85185185185185,0.04426757955057458,1.9959751955369909,29462160000.0,Technology,EDP Services
NASDAQ_Technology_Top200_ByMarketCap,MTSI,46,30,14,2,0,88.8695652173913,1.0284137205691493,6.871729240555863,28427042435.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,FSLR,24,14,7,3,0,88.83333333333333,1.4634730874105653,-0.9102072970459512,27278647998.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,ZM,14,8,6,0,0,84.64285714285714,4.667189460251237,11.047690639246913,25360188374.0,Technology,Computer Software: Programming Data Processing
NASDAQ_Technology_Top200_ByMarketCap,MDB,24,14,9,1,0,88.41666666666667,1.3511809940746033,1.5118989681380068,25007492583.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,VRSN,20,12,8,0,0,87.35,-0.22597637966560563,0.7179120455713494,23006620000.0,Technology,EDP Services
NASDAQ_Technology_Top200_ByMarketCap,TTMI,33,21,12,0,0,88.15151515151516,2.8833246779248456,8.718792188586017,22376572213.0,Technology,Electrical Products
NASDAQ_Technology_Top200_ByMarketCap,TEAM,23,17,6,0,0,90.3913043478261,0.3404175811613566,1.800078949714708,20882557364.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,OKTA,20,10,8,2,0,86.0,-3.82188851092397,-2.120386998371338,20806479664.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,ZS,31,20,10,1,0,90.70967741935483,4.240558315657065,10.186558696495716,20759460272.0,Technology,EDP Services
NASDAQ_Technology_Top200_ByMarketCap,AMKR,30,20,9,1,0,88.56666666666666,1.362958216572554,7.20193713592822,20579615807.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,CTSH,21,11,9,1,0,89.0952380952381,-0.596476527541958,-1.8445964389677167,20006768981.0,Technology,EDP Services
NASDAQ_Technology_Top200_ByMarketCap,SMCI,35,20,14,1,0,87.14285714285714,6.778242496441212,18.916288933337537,19870866645.0,Technology,Computer Manufacturing
NASDAQ_Technology_Top200_ByMarketCap,LSCC,30,19,10,1,0,89.83333333333333,5.194152579558719,14.271170393242237,19853808558.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,QNT,0,,,,,,,,19009108483.0,Technology,EDP Services
NASDAQ_Technology_Top200_ByMarketCap,SITM,18,15,3,0,0,90.38888888888889,-4.187131276240814,16.22907820465927,18985390602.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,IREN,8,3,5,0,0,84.5,26.198246700243192,59.49001782020796,18640871636.0,Technology,EDP Services
NASDAQ_Technology_Top200_ByMarketCap,CDW,29,18,10,1,0,89.06896551724138,0.9513197432201188,1.1307048993938462,16750393728.0,Technology,Retail: Computer Software & Peripheral Equipment
NASDAQ_Technology_Top200_ByMarketCap,NVMI,44,30,12,2,0,89.56818181818181,4.563342935515458,14.628591891068446,16694006043.0,Technology,Electronic Components
NASDAQ_Technology_Top200_ByMarketCap,SSNC,25,16,9,0,0,89.16,-1.5159503482077965,1.4501580158053022,16168393208.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,VICR,27,18,7,2,0,89.66666666666667,4.695348268709774,10.381518580167143,15197980629.0,Technology,Industrial Machinery/Components
NASDAQ_Technology_Top200_ByMarketCap,SMTC,24,16,6,2,0,90.70833333333333,0.2742264341596569,6.123014667385104,15027146422.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,LOGI,33,22,11,0,0,89.63636363636364,1.12798051110265,5.173867522895822,14774117764.0,Technology,Computer peripheral equipment
NASDAQ_Technology_Top200_ByMarketCap,GEN,22,11,11,0,0,85.95454545454545,-1.5729419553151756,-3.346025220769762,14328889217.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,AEIS,32,22,10,0,0,89.8125,2.2100327782973643,5.641681418976416,13971512615.0,Technology,Industrial Machinery/Components
NASDAQ_Technology_Top200_ByMarketCap,SANM,38,19,19,0,0,85.10526315789474,2.1606497941985556,8.089247955598392,13774081918.0,Technology,Electrical Products
NASDAQ_Technology_Top200_ByMarketCap,WULF,23,11,12,0,0,83.04347826086956,19.71751268004068,34.52778486876432,13763121895.0,Technology,EDP Services
NASDAQ_Technology_Top200_ByMarketCap,RMBS,34,22,11,1,0,88.88235294117646,0.07807930088142973,5.4968000273039905,13678244956.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,CHKP,28,15,13,0,0,86.21428571428571,0.08644288109058935,0.3514714973472125,13327275577.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,PTC,32,20,11,1,0,87.65625,0.41089112090095803,2.7056434597235888,13190761332.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,NTNX,27,11,13,3,0,84.29629629629629,-0.9455523859621343,3.4260732743442697,13102435071.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,AUR,9,4,4,1,0,82.11111111111111,-1.8784319363295527,13.32985386215288,12522281723.0,Technology,EDP Services
NASDAQ_Technology_Top200_ByMarketCap,VIAV,21,13,8,0,0,88.61904761904762,6.939619585982088,19.50116800726475,11672002713.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,AAOI,10,3,7,0,0,80.8,4.142493850271217,60.976350439735896,11657669190.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,FORM,30,18,9,3,0,88.66666666666667,3.857746925653497,9.647985577919956,11044632097.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,SWKS,17,9,7,1,0,85.11764705882354,0.34236828337822456,-0.3322802172360112,10856302409.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,SIMO,28,16,9,3,0,87.67857142857143,2.241562875766408,1.8004034560207753,10794728811.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,ALGM,8,4,4,0,0,84.625,-2.345832109420005,-4.6577739664774205,10486183682.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,FROG,17,6,9,2,0,83.11764705882354,-0.7664542928794541,4.595560780608366,9395256991.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,TEM,3,2,1,0,0,86.33333333333333,1.5050564633962225,-15.658776674830273,9125481459.0,Technology,Computer Software: Programming Data Processing
NASDAQ_Technology_Top200_ByMarketCap,JKHY,25,15,10,0,0,87.24,-2.3932558422690544,-3.138038568222843,9112617789.0,Technology,EDP Services
NASDAQ_Technology_Top200_ByMarketCap,BSY,11,7,4,0,0,88.27272727272727,-0.2517888986079036,0.5503102489291943,8723521494.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,VSAT,18,7,9,2,0,84.38888888888889,4.471667171489263,16.84333156124958,8670762826.0,Technology,Radio And Television Broadcasting And Communications Equipment
NASDAQ_Technology_Top200_ByMarketCap,QRVO,25,15,10,0,0,87.76,1.6050009632875095,3.8854310446269693,8658785150.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,DOCU,28,17,11,0,0,87.71428571428571,-0.02073818958308214,2.749139046291653,8436142821.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,TTD,25,18,6,1,0,90.76,4.765483228208379,9.98075599299317,8421991287.0,Technology,Computer Software: Programming Data Processing
NASDAQ_Technology_Top200_ByMarketCap,MTCH,15,6,8,1,0,83.4,-1.1388332441817857,2.5625100969526855,8353274296.0,Technology,Computer Software: Programming Data Processing
NASDAQ_Technology_Top200_ByMarketCap,CRUS,30,20,10,0,0,90.1,1.3922716255328997,4.3547687720909725,7956898156.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,MANH,39,20,18,1,0,86.8974358974359,0.11607477958954476,-0.5947579988876447,7875400172.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,PLXS,28,16,11,1,0,89.03571428571429,2.738236688881294,5.096386227030529,7830801734.0,Technology,Electrical Products
NASDAQ_Technology_Top200_ByMarketCap,MXL,22,10,11,1,0,85.86363636363636,0.020981439573842856,25.20678100316188,7633076637.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,CAMT,41,29,11,1,0,90.09756097560975,8.187963006887209,20.492800009885748,7614886619.0,Technology,Electronic Components
NASDAQ_Technology_Top200_ByMarketCap,AVT,21,12,8,1,0,86.0952380952381,-1.6728656077837887,2.7461763108246413,7322904891.0,Technology,Electronic Components
NASDAQ_Technology_Top200_ByMarketCap,SLAB,23,10,12,1,0,86.82608695652173,-2.6868550234362893,-5.540704112986373,7218401782.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,SAIL,0,,,,,,,,7211731807.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,BILI,27,16,10,1,0,86.74074074074075,7.014000339830413,16.65312130050385,6951365550.0,Technology,EDP Services
NASDAQ_Technology_Top200_ByMarketCap,ACMR,21,11,9,1,0,87.23809523809524,2.0526272360113986,16.506630996422295,6841029278.0,Technology,Industrial Machinery/Components
NASDAQ_Technology_Top200_ByMarketCap,KLIC,26,19,7,0,0,90.0,5.824447798675148,18.6275295494137,6644182064.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,RGTI,6,2,4,0,0,80.66666666666667,34.51739503875367,73.85454853092067,6631356200.0,Technology,EDP Services
NASDAQ_Technology_Top200_ByMarketCap,MRCY,23,9,12,2,0,83.82608695652173,-0.7184852450555536,3.8688368651283773,6619471734.0,Technology,Electrical Products
NASDAQ_Technology_Top200_ByMarketCap,MBLY,0,,,,,,,,6539575385.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,ENPH,19,12,6,1,0,87.84210526315789,4.155843293837643,21.612875153619303,6510845248.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,DUOL,18,10,6,2,0,89.05555555555556,-1.5214652250256526,4.37444801367295,6359965130.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,GDS,25,17,8,0,0,89.24,8.54799744552945,13.63057582482879,6275826839.0,Technology,Computer Software: Programming Data Processing
NASDAQ_Technology_Top200_ByMarketCap,TTAN,0,,,,,,,,6257127207.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,DBX,26,16,10,0,0,89.26923076923077,-0.9979731698240748,-4.2789849184310915,6238459354.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,DSGX,39,26,13,0,0,90.02564102564102,0.434657890150382,2.485903843540904,5841543677.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,NAVN,0,,,,,,,,5704650207.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,GLBE,11,8,3,0,0,91.9090909090909,-1.9688417189770375,-11.579705945401015,5655429720.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,DOX,29,16,13,0,0,88.51724137931035,-0.10058464202648949,0.4243061696265831,5644681394.0,Technology,EDP Services
NASDAQ_Technology_Top200_ByMarketCap,PCTY,21,12,7,2,0,88.04761904761905,-0.36871935283073043,-1.5920177156865225,5539400520.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,OTEX,15,6,9,0,0,85.4,-1.579695010537166,-5.264017414874695,5440586289.0,Technology,EDP Services
NASDAQ_Technology_Top200_ByMarketCap,MARA,12,6,5,1,0,82.41666666666667,2.3287836373825805,200.4399395937459,5438823725.0,Technology,EDP Services
NASDAQ_Technology_Top200_ByMarketCap,CVLT,36,20,15,1,0,88.25,1.8702272175019603,6.338057389845558,5438070157.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,NICE,23,12,10,1,0,85.56521739130434,0.43258822851448503,1.3358061178343823,5272958779.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,APPF,28,19,5,4,0,88.46428571428571,-1.7581973281053345,3.945253624364604,5260996125.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,DIOD,23,15,7,1,0,90.21739130434783,0.26934419566420525,8.327939304945348,5259063977.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,ACLS,24,14,8,2,0,88.875,1.8764294451522707,4.674701096563552,5187881814.0,Technology,Industrial Machinery/Components
NASDAQ_Technology_Top200_ByMarketCap,PEGA,32,21,10,1,0,89.3125,-1.1858219166355428,0.08190936590725384,5088683753.0,Technology,EDP Services
NASDAQ_Technology_Top200_ByMarketCap,SYNA,26,15,10,1,0,88.3076923076923,0.9113835820642335,7.497081973697886,5086264853.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,UCTT,25,15,9,1,0,87.96,3.410476972874808,3.1611761643340515,4919911632.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,ACIW,26,17,9,0,0,91.5,2.595047737327363,2.5345273006229596,4769452557.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,GTLB,6,2,3,1,0,87.66666666666667,-4.974898403967771,-8.532026162879422,4698798000.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,SRAD,16,10,4,2,0,89.25,3.592291058834755,6.33756232888478,4645184724.0,Technology,Computer Software: Programming Data Processing
NASDAQ_Technology_Top200_ByMarketCap,AXTI,13,4,8,1,0,84.61538461538461,0.9362772497251627,19.676737334324454,4641774905.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,IPGP,18,10,7,1,0,86.44444444444444,3.616084453729533,6.835944272393966,4578392858.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,SAIC,22,10,12,0,0,83.95454545454545,-1.4650736400113202,-1.341102017905831,4533766070.0,Technology,EDP Services
NASDAQ_Technology_Top200_ByMarketCap,POWI,23,13,9,1,0,88.04347826086956,0.9813836570514117,1.64043483778054,4527527300.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,NVTS,9,3,4,2,0,85.11111111111111,3.047778082352086,23.874492743412045,4427044782.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,LFTO,0,,,,,,,,4405164133.0,Technology,EDP Services
NASDAQ_Technology_Top200_ByMarketCap,VECO,29,15,11,3,0,86.79310344827586,1.4548288828230869,7.8882452294305105,4386781734.0,Technology,Industrial Machinery/Components
NASDAQ_Technology_Top200_ByMarketCap,OCTV,0,,,,,,,,4297688986.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,VRNS,34,24,9,1,0,89.8529411764706,0.337466654954513,2.5431976944136667,4205642315.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,ONDS,2,0,2,0,0,75.0,-1.6004728738726932,44.538486385057666,4187326064.0,Technology,Radio And Television Broadcasting And Communications Equipment
NASDAQ_Technology_Top200_ByMarketCap,OLED,19,11,8,0,0,86.89473684210526,-0.544875763444753,-3.0699061991119296,4088832927.0,Technology,Electrical Products
NASDAQ_Technology_Top200_ByMarketCap,LIF,3,2,0,1,0,90.33333333333333,-5.717430739689836,-33.27839876988819,4066170254.0,Technology,EDP Services
NASDAQ_Technology_Top200_ByMarketCap,QLYS,24,14,9,1,0,89.08333333333333,-2.154554417097733,-3.3721924647707913,4051286145.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,NTSK,0,,,,,,,,3940275196.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,PI,24,15,7,2,0,87.41666666666667,0.12009463133819054,4.520239574722851,3867098128.0,Technology,Industrial Machinery/Components
NASDAQ_Technology_Top200_ByMarketCap,LASR,22,11,7,4,0,87.86363636363636,5.792716926833001,26.49712579031643,3731492509.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,WAY,0,,,,,,,,3643485865.0,Technology,EDP Services
NASDAQ_Technology_Top200_ByMarketCap,XNDU,0,,,,,,,,3573181925.0,Technology,Computer Manufacturing
NASDAQ_Technology_Top200_ByMarketCap,OSIS,32,19,13,0,0,86.125,0.684609762026396,4.425409618167279,3565249107.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,JOYY,25,12,9,4,0,87.16,0.22334091785511945,3.092202429892368,3452442966.0,Technology,EDP Services
NASDAQ_Technology_Top200_ByMarketCap,ADEA,26,13,12,1,0,85.76923076923077,-0.6171446432815557,2.298738861858771,3407536405.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,PENG,22,11,9,2,0,86.4090909090909,-2.1831979495958755,-4.747840134677275,3303662771.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,MNDY,17,9,8,0,0,87.23529411764706,-0.5633622079705125,-2.151152140965443,3292366125.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,CLBT,20,14,6,0,0,90.7,3.802912303989281,12.704764725926223,3219020838.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,PPLI,16,9,6,1,0,86.25,5.282337698388965,8.335559354296995,3194942953.0,Technology,Computer Software: Programming Data Processing
NASDAQ_Technology_Top200_ByMarketCap,SEDG,26,13,12,1,0,83.6923076923077,2.078804585598206,11.009868368489048,3182002247.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,ICHR,25,11,14,0,0,84.6,-2.13869179840063,-4.068555347877721,3157211649.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,PONY,0,,,,,,,,3132337720.0,Technology,EDP Services
NASDAQ_Technology_Top200_ByMarketCap,TENB,19,9,8,2,0,85.3157894736842,-0.8105121802406788,-0.3841234789579538,3063355410.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,FA,9,5,4,0,0,87.33333333333333,-4.999850242467321,-4.8778053609125545,2924706651.0,Technology,EDP Services
NASDAQ_Technology_Top200_ByMarketCap,NTCT,29,15,14,0,0,86.37931034482759,-0.7384432843732115,0.3974294792122252,2922009437.0,Technology,EDP Services
NASDAQ_Technology_Top200_ByMarketCap,VISN,23,18,5,0,0,93.0,5.163034741453016,3.87407900325868,2841049502.0,Technology,Radio And Television Broadcasting And Communications Equipment
NASDAQ_Technology_Top200_ByMarketCap,AMBA,22,13,8,1,0,87.5,-1.8046507934305653,-4.806903346766453,2833446069.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,CARG,24,10,11,3,0,85.04166666666667,0.019886500251410217,-1.4067207937606885,2820601490.0,Technology,EDP Services
NASDAQ_Technology_Top200_ByMarketCap,KC,5,1,3,1,0,78.8,-5.233952895912786,-16.76642135714308,2811081145.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,RUM,3,0,3,0,0,74.66666666666667,-16.402516074606478,-23.307450002735035,2798340541.0,Technology,Computer Software: Programming Data Processing
NASDAQ_Technology_Top200_ByMarketCap,SOUN,6,2,4,0,0,81.83333333333333,-3.6397155657562172,10.45659241017774,2780544905.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,HIMX,10,4,6,0,0,81.6,-2.2859179384780535,15.342208375032296,2779651366.0,Technology,Semiconductors
NASDAQ_Technology_Top200_ByMarketCap,INOD,24,14,10,0,0,86.95833333333333,12.221147742052372,26.073868136765984,2770154019.0,Technology,EDP Services
NASDAQ_Technology_Top200_ByMarketCap,STNE,21,13,6,2,0,89.04761904761905,0.7200327159578668,0.9212214106741021,2668213639.0,Technology,EDP Services
NASDAQ_Technology_Top200_ByMarketCap,FRSH,9,4,5,0,0,82.33333333333333,-0.06391025668695842,-5.5989238640286185,2645447335.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,CCC,7,4,2,1,0,86.42857142857143,0.8748481613785085,1.3199076038197792,2626558899.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,FSLY,13,7,5,1,0,85.38461538461539,-8.09451358131871,7.39739133038825,2612125850.0,Technology,Computer Software: Prepackaged Software
NASDAQ_Technology_Top200_ByMarketCap,MGNI,19,9,10,0,0,84.6842105263158,-3.608521875571349,-12.755152729753119,2609377355.0,Technology,Computer Software: Programming Data Processing
